seed,case,series,x_value,num_goods,num_bidders,scenario,arm,efficiency,efficiency_pct,initial_efficiency,efficiency_gain_from_initial_pct,true_welfare,full_info_welfare,welfare_loss,revenue,full_info_revenue,revenue_difference,revenue_difference_pct,revenue_loss,revenue_absolute_percentage_error,payment_error_over_optimum_welfare,initial_revenue_loss,revenue_loss_improvement_from_initial,surplus,value_queries,demand_queries,nl_queries,person_queries,person_tokens_in,person_tokens_out,person_tokens_total,shared_proxy_tokens_in,shared_proxy_tokens_out,candidate_bundles_generated,candidate_bundles_sent_to_pv,candidate_bundles_truncated,pv_calibration_family,pv_calibration_scale,pv_calibration_size_gamma,pv_calibration_size_threshold,pv_calibration_budget_cap,pv_calibration_config_hash
0,goods_7x8,goods,7,7,8,pc_build_7x8_from_spec,proxy clock k=3,0.6719659332860185,67.19659332860185,nan,nan,4734.0,7045.0,2311.0,4020.148,5074.0,-1053.8519999999999,-20.769649191959004,0.20769649191959003,0.20769649191959003,0.5413978708303762,nan,nan,713.8519999999999,4,0,0,4,6910,2983,9893,24898,4881,384,384,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
1,goods_7x8,goods,7,7,8,pc_build_7x8_from_spec,proxy clock k=3,0.9385106382978723,93.85106382978722,nan,nan,6616.5,7050.0,433.5,5410.87,6504.0,-1093.13,-16.807041820418206,0.16807041820418206,0.16807041820418206,0.24700567375886529,nan,nan,1205.63,5,0,0,5,7069,3402,10471,43749,7582,552,552,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
2,goods_7x8,goods,7,7,8,pc_build_7x8_from_spec,proxy clock k=3,0.9991596638655462,99.91596638655463,nan,nan,7134.0,7140.0,6.0,4124.902000000001,5438.0,-1313.097999999999,-24.146708348657576,0.24146708348657578,0.24146708348657578,0.29315098039215676,nan,nan,3009.097999999999,15,0,0,15,7885,3527,11412,28516,5749,276,276,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
3,goods_7x8,goods,7,7,8,pc_build_7x8_from_spec,proxy clock k=3,0.9688925081433225,96.88925081433226,nan,nan,5949.0,6140.0,191.0,3449.746,5154.0,-1704.254,-33.06662786185487,0.3306662786185487,0.3306662786185487,0.5302172638436483,nan,nan,2499.254,5,0,0,5,7012,3648,10660,38927,7971,520,520,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
4,goods_7x8,goods,7,7,8,pc_build_7x8_from_spec,proxy clock k=3,0.906046511627907,90.60465116279069,nan,nan,9740.0,10750.0,1010.0,8955.42,9339.8,-384.3799999999992,-4.115505685346573,0.04115505685346573,0.04115505685346573,0.8183423255813952,nan,nan,784.5799999999999,36,0,0,36,6786,2686,9472,31508,6327,374,374,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
0,goods_9x8,goods,9,9,8,pc_build_9x8_from_spec,proxy clock k=3,0.607100977198697,60.71009771986971,nan,nan,4659.5,7675.0,3015.5,3516.254,5524.0,-2007.746,-36.345872556118756,0.3634587255611876,0.3634587255611876,1.0319549185667751,nan,nan,1143.246,3,0,0,3,7641,3466,11107,71598,14085,1336,1336,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
1,goods_9x8,goods,9,9,8,pc_build_9x8_from_spec,proxy clock k=3,0.9869203329369798,98.69203329369797,nan,nan,8300.0,8410.0,110.0,5480.914000000001,7544.0,-2063.0859999999993,-27.347375397667008,0.2734737539766701,0.2734737539766701,0.3330542211652795,nan,nan,2819.0859999999993,5,0,0,5,7743,4830,12573,40218,7850,1568,1568,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
2,goods_9x8,goods,9,9,8,pc_build_9x8_from_spec,proxy clock k=3,0.8665413533834586,86.65413533834587,nan,nan,6915.0,7980.0,1065.0,5088.996000000001,5918.0,-829.003999999999,-14.008178438661695,0.14008178438661692,0.14008178438661692,0.3338912280701753,nan,nan,1826.003999999999,47,0,0,47,8405,2775,11180,61901,11899,1000,1000,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
3,goods_9x8,goods,9,9,8,pc_build_9x8_from_spec,proxy clock k=3,0.9501347708894878,95.01347708894879,nan,nan,7050.0,7420.0,370.0,4396.806,6214.0,-1817.1940000000004,-29.243546829739305,0.29243546829739303,0.29243546829739303,0.4461824797843666,nan,nan,2653.1940000000004,11,0,0,11,7692,5119,12811,98358,18652,1736,1736,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
4,goods_9x8,goods,9,9,8,pc_build_9x8_from_spec,proxy clock k=3,0.9942950285248574,99.42950285248574,nan,nan,12200.0,12270.0,70.0,9445.833999999999,10692.5,-1246.666000000001,-11.659256488192668,0.11659256488192668,0.11659256488192668,0.14398255908720464,nan,nan,2754.166000000001,15,0,0,15,8021,3513,11534,88897,17820,1520,1520,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
0,goods_10x8,goods,10,10,8,pc_build_10x8_from_spec,proxy clock k=3,0.8823383084577114,88.23383084577114,nan,nan,7094.0,8040.0,946.0,4270.878000000001,5799.0,-1528.1219999999994,-26.351474392136566,0.26351474392136565,0.26351474392136565,0.32936840796019895,nan,nan,2823.1219999999994,11,0,0,11,8424,4600,13024,148268,27963,2680,2680,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
1,goods_10x8,goods,10,10,8,pc_build_10x8_from_spec,proxy clock k=3,0.9294436906377205,92.94436906377204,nan,nan,8220.0,8844.0,624.0,5418.360000000001,8110.0,-2691.6399999999994,-33.18914919852034,0.3318914919852034,0.3318914919852034,0.7952713704206242,nan,nan,2801.6399999999994,5,0,0,5,8994,4797,13791,174861,31641,3144,3144,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
2,goods_10x8,goods,10,10,8,pc_build_10x8_from_spec,proxy clock k=3,0.8262411347517731,82.62411347517731,nan,nan,6990.0,8460.0,1470.0,5143.446,6108.0,-964.5540000000001,-15.791650294695483,0.15791650294695483,0.15791650294695483,0.5506366430260048,nan,nan,1846.554,11,0,0,11,8577,3280,11857,91538,16927,1624,1624,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
3,goods_10x8,goods,10,10,8,pc_build_10x8_from_spec,proxy clock k=3,0.825,82.5,nan,nan,7194.0,8720.0,1526.0,4525.546000000001,6334.0,-1808.4539999999988,-28.55153141774548,0.2855153141774548,0.2855153141774548,0.5130263761467891,nan,nan,2668.453999999999,33,0,0,33,7956,3505,11461,176151,31748,3160,3160,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
4,goods_10x8,goods,10,10,8,pc_build_10x8_from_spec,proxy clock k=3,0.9927710843373494,99.27710843373494,nan,nan,12360.0,12450.0,90.0,10201.824,10862.5,-660.6759999999995,-6.082172612197924,0.06082172612197924,0.06082172612197924,0.16716497991967885,nan,nan,2158.1759999999995,13,0,0,13,7916,3654,11570,141695,26342,2488,2488,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
0,joint_4x4,joint,4,4,4,pc_build_4x4_from_spec,proxy clock k=3,0.8356625258799172,83.56625258799171,nan,nan,3229.0,3864.0,635.0,1025.9640000000002,2814.0,-1788.0359999999998,-63.540724946695086,0.6354072494669509,0.6354072494669509,0.5300300207039338,nan,nan,2203.036,9,0,0,9,3072,2187,5259,6615,1025,52,52,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
1,joint_4x4,joint,4,4,4,pc_build_4x4_from_spec,proxy clock k=3,1.0,100.0,nan,nan,4264.0,4264.0,0.0,3236.5,3236.5,0.0,0.0,0.0,0.0,0.0,nan,nan,1027.5,9,0,0,9,3455,1715,5170,11110,1928,52,52,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
2,joint_4x4,joint,4,4,4,pc_build_4x4_from_spec,proxy clock k=3,0.9851632047477745,98.51632047477746,nan,nan,3320.0,3370.0,50.0,2348.064,2440.0,-91.93600000000015,-3.7678688524590225,0.03767868852459023,0.03767868852459023,0.0973483679525222,nan,nan,971.9360000000001,8,0,0,8,3015,1896,4911,10710,1713,36,36,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
3,joint_4x4,joint,4,4,4,pc_build_4x4_from_spec,proxy clock k=3,1.0,100.0,nan,nan,3364.0,3364.0,0.0,2127.33,2354.0,-226.67000000000007,-9.629141886151235,0.09629141886151235,0.09629141886151235,0.18232164090368608,nan,nan,1236.67,9,0,0,9,3065,2147,5212,11114,1940,52,52,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
4,joint_4x4,joint,4,4,4,pc_build_4x4_from_spec,proxy clock k=3,0.9355038759689923,93.55038759689923,nan,nan,8447.6,9030.0,582.3999999999996,4852.86,4267.6,585.2599999999993,13.71403130565187,-0.13714031305651872,0.13714031305651872,0.2791207087486157,nan,nan,3594.7400000000007,5,0,0,5,3017,1776,4793,10963,1818,44,44,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
0,joint_5x5,joint,5,5,5,pc_build_5x5_from_spec,proxy clock k=3,0.8620432513049963,86.20432513049963,nan,nan,4624.0,5364.0,740.0,2389.59,3344.0,-954.4099999999999,-28.540968899521527,0.2854096889952153,0.2854096889952153,0.315494034302759,nan,nan,2234.41,4,0,0,4,4104,2090,6194,10269,1829,99,99,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
1,joint_5x5,joint,5,5,5,pc_build_5x5_from_spec,proxy clock k=3,0.9717022202873313,97.17022202873314,nan,nan,4464.0,4594.0,130.0,3632.1440000000002,3546.5,85.64400000000023,2.41488791766531,-0.024148879176653103,0.024148879176653103,0.5933051806704398,nan,nan,831.8559999999998,2,0,0,2,3965,2613,6578,15983,3127,123,123,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
2,joint_5x5,joint,5,5,5,pc_build_5x5_from_spec,proxy clock k=3,1.0,100.0,nan,nan,5370.0,5370.0,0.0,2600.0,2655.0,-55.0,-2.071563088512241,0.02071563088512241,0.02071563088512241,0.010242085661080074,nan,nan,2770.0,16,0,0,16,3955,2199,6154,14424,2236,59,59,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
3,joint_5x5,joint,5,5,5,pc_build_5x5_from_spec,proxy clock k=3,1.0,100.0,nan,nan,5464.0,5464.0,0.0,2373.782,3714.0,-1340.2179999999998,-36.08556812062466,0.3608556812062466,0.3608556812062466,0.24528147877013173,nan,nan,3090.218,10,0,0,10,4026,2038,6064,15253,2626,71,71,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
4,joint_5x5,joint,5,5,5,pc_build_5x5_from_spec,proxy clock k=3,0.9402666666666667,94.02666666666667,nan,nan,9167.6,9750.0,582.3999999999996,6370.4,5410.0,960.3999999999996,17.752310536044355,-0.17752310536044355,0.17752310536044355,0.40619487179487174,nan,nan,2797.2000000000007,4,0,0,4,3940,2027,5967,15462,2913,99,99,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
0,joint_6x6,joint,6,6,6,pc_build_6x6_from_spec,proxy clock k=3,0.7618975903614458,76.18975903614458,nan,nan,5059.0,6640.0,1581.0,2556.362,3548.0,-991.6379999999999,-27.949210822998868,0.2794921082299887,0.2794921082299887,0.43262861445783124,nan,nan,2502.638,13,0,0,13,5539,2319,7858,12195,2412,210,210,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
1,joint_6x6,joint,6,6,6,pc_build_6x6_from_spec,proxy clock k=3,1.0,100.0,nan,nan,6430.0,6430.0,0.0,4689.644,4700.5,-10.855999999999767,-0.23095415381341916,0.0023095415381341913,0.0023095415381341913,0.0045325038880249195,nan,nan,1740.3559999999998,19,0,0,19,5122,2652,7774,23237,3938,210,210,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
2,joint_6x6,joint,6,6,6,pc_build_6x6_from_spec,proxy clock k=3,0.9830220713073005,98.30220713073004,nan,nan,5790.0,5890.0,100.0,3721.4359999999997,3405.0,316.4359999999997,9.293274596182076,-0.09293274596182076,0.09293274596182076,0.1980366723259762,nan,nan,2068.5640000000003,16,0,0,16,4914,1568,6482,13401,2455,118,118,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
3,joint_6x6,joint,6,6,6,pc_build_6x6_from_spec,proxy clock k=3,0.9710589036431733,97.10589036431733,nan,nan,5704.0,5874.0,170.0,3621.9940000000006,4004.0,-382.0059999999994,-9.540609390609376,0.09540609390609375,0.09540609390609375,0.16833060946544082,nan,nan,2082.0059999999994,12,0,0,12,5065,1941,7006,21362,4085,210,210,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
4,joint_6x6,joint,6,6,6,pc_build_6x6_from_spec,proxy clock k=3,0.8883251714005876,88.83251714005877,nan,nan,9069.8,10210.0,1140.2000000000007,6535.574000000001,5499.799999999999,1035.7740000000022,18.832939379613844,-0.18832939379613847,0.18832939379613847,0.3913333986287953,nan,nan,2534.225999999998,17,0,0,17,4958,3157,8115,19728,3932,160,160,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
0,joint_7x7,joint,7,7,7,pc_build_7x7_from_spec,proxy clock k=3,0.8997870830376153,89.97870830376154,nan,nan,6339.0,7045.0,706.0,3524.2660000000005,3938.0,-413.73399999999947,-10.50619603859826,0.1050619603859826,0.1050619603859826,0.15230347764371896,nan,nan,2814.7339999999995,6,0,0,6,6028,2651,8679,23148,4526,361,361,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
1,joint_7x7,joint,7,7,7,pc_build_7x7_from_spec,proxy clock k=3,0.8737573099415205,87.37573099415205,nan,nan,5976.5,6840.0,863.5,5786.576,5090.5,696.076,13.674020233768786,-0.13674020233768786,0.13674020233768786,0.4048356725146199,nan,nan,189.92399999999998,5,0,0,5,6171,2827,8998,36969,6479,457,457,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
2,joint_7x7,joint,7,7,7,pc_build_7x7_from_spec,proxy clock k=3,0.9865546218487395,98.65546218487395,nan,nan,7044.0,7140.0,96.0,4418.634,4043.0,375.634,9.290972050457581,-0.09290972050457581,0.09290972050457581,0.4346826330532213,nan,nan,2625.366,19,0,0,19,6571,3229,9800,24934,5054,229,229,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
3,joint_7x7,joint,7,7,7,pc_build_7x7_from_spec,proxy clock k=3,0.9835504885993486,98.35504885993485,nan,nan,6039.0,6140.0,101.0,3243.9419999999996,5154.0,-1910.0580000000004,-37.059720605355075,0.37059720605355073,0.37059720605355073,0.45529934853420195,nan,nan,2795.0580000000004,7,0,0,7,6176,3544,9720,35643,7464,489,489,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
4,joint_7x7,joint,7,7,7,pc_build_7x7_from_spec,proxy clock k=3,0.892464319695528,89.2464319695528,nan,nan,9379.8,10510.0,1130.2000000000007,7059.012000000003,5834.799999999999,1224.212000000004,20.98121615136773,-0.2098121615136773,0.2098121615136773,0.4711920076117983,nan,nan,2320.787999999996,7,0,0,7,5942,2249,8191,27466,5472,311,311,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
0,joint_9x9,joint,9,9,9,pc_build_9x9_from_spec,proxy clock k=3,0.607100977198697,60.71009771986971,nan,nan,4659.5,7675.0,3015.5,3590.044,5534.0,-1943.9560000000001,-35.12750271051681,0.35127502710516806,0.35127502710516806,1.040266319218241,nan,nan,1069.4560000000001,3,0,0,3,8578,3846,12424,76969,15278,1407,1407,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
1,joint_9x9,joint,9,9,9,pc_build_9x9_from_spec,proxy clock k=3,0.9869203329369798,98.69203329369797,nan,nan,8300.0,8410.0,110.0,5480.914000000001,7544.0,-2063.0859999999993,-27.347375397667008,0.2734737539766701,0.2734737539766701,0.3330542211652795,nan,nan,2819.0859999999993,5,0,0,5,8665,5374,14039,42036,8179,1631,1631,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
2,joint_9x9,joint,9,9,9,pc_build_9x9_from_spec,proxy clock k=3,0.9042418772563177,90.42418772563177,nan,nan,10019.0,11080.0,1061.0,5484.4259999999995,6268.0,-783.5740000000005,-12.501180599872376,0.12501180599872375,0.12501180599872375,0.28677310469314077,nan,nan,4534.5740000000005,3,0,0,3,9881,3737,13618,88684,16433,1511,1511,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
3,joint_9x9,joint,9,9,9,pc_build_9x9_from_spec,proxy clock k=3,0.9501347708894878,95.01347708894879,nan,nan,7050.0,7420.0,370.0,4396.806,6214.0,-1817.1940000000004,-29.243546829739305,0.29243546829739303,0.29243546829739303,0.4461824797843666,nan,nan,2653.1940000000004,11,0,0,11,8647,5665,14312,113732,21279,2023,2023,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
4,joint_9x9,joint,9,9,9,pc_build_9x9_from_spec,proxy clock k=3,0.9926769731489016,99.26769731489016,nan,nan,12200.0,12290.0,90.0,9445.833999999999,10762.5,-1316.666000000001,-12.233830429732878,0.12233830429732878,0.12233830429732878,0.14944393816110668,nan,nan,2754.166000000001,15,0,0,15,8936,4032,12968,95094,18902,1615,1615,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
0,joint_10x10,joint,10,10,10,pc_build_10x10_from_spec,proxy clock k=3,0.8823383084577114,88.23383084577114,nan,nan,7094.0,8040.0,946.0,4270.878000000001,5809.0,-1538.1219999999994,-26.478257875710096,0.26478257875710093,0.26478257875710093,0.32812462686567156,nan,nan,2823.1219999999994,11,0,0,11,10429,5850,16279,183530,34526,3334,3334,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
1,joint_10x10,joint,10,10,10,pc_build_10x10_from_spec,proxy clock k=3,0.9294436906377205,92.94436906377204,nan,nan,8220.0,8844.0,624.0,5418.360000000001,8110.0,-2691.6399999999994,-33.18914919852034,0.3318914919852034,0.3318914919852034,0.7952713704206242,nan,nan,2801.6399999999994,4,0,0,4,11292,5552,16844,189382,34266,3398,3398,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
2,joint_10x10,joint,10,10,10,pc_build_10x10_from_spec,proxy clock k=3,0.826946366782007,82.6946366782007,nan,nan,9559.5,11560.0,2000.5,6959.67,9394.0,-2434.33,-25.9136682989142,0.259136682989142,0.259136682989142,0.6573942906574395,nan,nan,2599.83,11,0,0,11,10528,4070,14598,159953,28228,2902,2902,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
3,joint_10x10,joint,10,10,10,pc_build_10x10_from_spec,proxy clock k=3,0.7442660550458715,74.42660550458714,nan,nan,6490.0,8720.0,2230.0,4416.588000000001,6334.0,-1917.4119999999994,-30.27173981686137,0.3027173981686137,0.3027173981686137,0.6703857798165138,nan,nan,2073.4119999999994,22,0,0,22,9999,4726,14725,264284,46794,4758,4758,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
4,joint_10x10,joint,10,10,10,pc_build_10x10_from_spec,proxy clock k=3,0.9961908580593424,99.61908580593423,nan,nan,12422.5,12470.0,47.5,10398.079999999998,10932.5,-534.4200000000019,-4.888360393322679,0.04888360393322679,0.04888360393322679,0.3262117080994387,nan,nan,2024.420000000002,13,0,0,13,9756,4238,13994,154807,28617,2686,2686,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
